,titles,times,links,reads,reply
1180,好想知道你属于什么板块，对你真的心灰意冷，跟你的名字一样。不行就退市吧，别害人了,01-14 03:06,"https://guba.eastmoney.com/news,300540,996267676.html",312,1
1181,这个股愁人啊跟你死扛了,01-14 02:09,"https://guba.eastmoney.com/news,300540,996226963.html",197,0
1182,这个股愁人啊跟你死扛了,01-14 02:09,"https://guba.eastmoney.com/news,300540,996226975.html",194,0
1183,小散没有活路了,01-14 01:51,"https://guba.eastmoney.com/news,300540,996215227.html",375,4
1184,这就是个中的战斗鸡,01-14 01:41,"https://guba.eastmoney.com/news,300540,996208694.html",212,1
1185,恶心到任何时候都可无视大盘无视板块,01-14 11:30,"https://guba.eastmoney.com/news,300540,996158822.html",276,2
1186,真是吃人不吐骨！真为你感到悲哀羞耻，这有多霉才碰着你！,01-14 11:13,"https://guba.eastmoney.com/news,300540,996147079.html",227,0
1187,到我之前的建仓价格了,01-14 10:58,"https://guba.eastmoney.com/news,300540,996136606.html",219,0
1188,还要脸不,01-14 09:17,"https://guba.eastmoney.com/news,300540,996044009.html",290,1
1189,庄明天不拉，我拉！,01-13 09:17,"https://guba.eastmoney.com/news,300540,995967627.html",271,3
1190,垃圾股，我买了，明天就一定涨停！,01-13 09:16,"https://guba.eastmoney.com/news,300540,995967286.html",235,1
1191,明天涨停，原因是我今天最低点买了，庄必须给我拉！否则，送他去里面喝茶！,01-13 09:07,"https://guba.eastmoney.com/news,300540,995963720.html",248,0
1192,我今天买了，那么今天一定是转折期日，就是这么吊！,01-13 08:47,"https://guba.eastmoney.com/news,300540,995958785.html",212,0
1193,深冷股份：主力资金净流入149.29万元，净占比4.15%（01-13）,01-13 03:42,"https://guba.eastmoney.com/news,300540,995880644.html",473,0
1194,这个公司要倒闭了吗？,01-13 02:48,"https://guba.eastmoney.com/news,300540,995849772.html",252,2
1195,这只烂股，跌跌不休，不知何时是头,01-13 02:42,"https://guba.eastmoney.com/news,300540,995843845.html",266,1
1196,无良死公司连金刚退都会尽量给股东散户条出路！,01-13 02:26,"https://guba.eastmoney.com/news,300540,995832100.html",188,0
1197,赵同学可以补仓了吗？,01-13 02:00,"https://guba.eastmoney.com/news,300540,995812324.html",234,0
1198,62,01-13 01:42,"https://guba.eastmoney.com/news,300540,995799055.html",268,0
1199,基本差不多了,01-13 01:41,"https://guba.eastmoney.com/news,300540,995797554.html",211,0
1200,15守不住了,01-13 01:28,"https://guba.eastmoney.com/news,300540,995785807.html",210,1
1201,总算舒服了，又绿了,01-13 01:27,"https://guba.eastmoney.com/news,300540,995785035.html",211,0
1202,别撑了,01-13 01:14,"https://guba.eastmoney.com/news,300540,995774668.html",191,0
1203,下来吧,01-13 01:14,"https://guba.eastmoney.com/news,300540,995774621.html",246,0
1204,深是个男的，深的里面的假庄也是男的，每天早上一下，哈哈哈哈哈哈,01-13 01:14,"https://guba.eastmoney.com/news,300540,995775303.html",205,0
1205,深是个男的，深的里面的假庄也是男的，每天早上一下，哈哈哈哈哈哈,01-13 01:14,"https://guba.eastmoney.com/news,300540,995775297.html",250,0
1206,"中科曙光数创液冷产业创新基地奠基,有没有关联？",01-13 11:24,"https://guba.eastmoney.com/news,300540,995732015.html",256,0
1207,还没跑的赶紧跑吧,01-13 10:21,"https://guba.eastmoney.com/news,300540,995673641.html",263,0
1208,要脸不,01-13 10:21,"https://guba.eastmoney.com/news,300540,995674693.html",299,0
1209,慢慢阴跌之路又开始了,01-13 10:20,"https://guba.eastmoney.com/news,300540,995673065.html",218,0
1210,为什么不变绿，我还等着你慢慢变绿,01-13 09:41,"https://guba.eastmoney.com/news,300540,995622882.html",324,3
1211,今天为什么不跌了，继续跌啊！,01-13 09:40,"https://guba.eastmoney.com/news,300540,995621881.html",291,0
1212,深冷，深冬寒冷！！！[大笑][大笑][大笑][大笑][大笑]好票，买买买买,01-13 08:18,"https://guba.eastmoney.com/news,300540,995590859.html",322,0
1213,原股东英明,01-12 09:58,"https://guba.eastmoney.com/news,300540,995533271.html",312,1
1214,又深又冷,01-12 09:14,"https://guba.eastmoney.com/news,300540,995520934.html",269,0
1215,兄弟们给恶庄加点颜色,01-12 09:00,"https://guba.eastmoney.com/news,300540,995515806.html",275,0
1216,真的是没谁了，这货真的废。退市吧，别害人了,01-12 04:35,"https://guba.eastmoney.com/news,300540,995452125.html",375,2
1217,深冷股份：主力资金净流出50.91万元，净占比-1.33%（01-12）,01-12 03:42,"https://guba.eastmoney.com/news,300540,995433018.html",409,0
1218,我能骂人吗？一万只羊驼！,01-12 03:07,"https://guba.eastmoney.com/news,300540,995416129.html",236,0
1219,这走势真煎熬,01-12 02:39,"https://guba.eastmoney.com/news,300540,995389790.html",233,0
1220,太贱了,01-12 02:28,"https://guba.eastmoney.com/news,300540,995380064.html",235,0
1221,难得涨也是为了套，深冷公司真是永远亏损臭不可闻,01-12 02:12,"https://guba.eastmoney.com/news,300540,995365501.html",231,0
1222,别说不反弹，上午给了你机会跑，没有跑的就等着和它漫漫人生路了[大笑][大笑],01-12 02:03,"https://guba.eastmoney.com/news,300540,995357785.html",265,0
1223,有种绿盘,01-12 01:57,"https://guba.eastmoney.com/news,300540,995352625.html",199,0
1224,赶紧下来吧，别装了,01-12 01:30,"https://guba.eastmoney.com/news,300540,995328868.html",209,0
1225,是底不反弹,01-12 01:06,"https://guba.eastmoney.com/news,300540,995312593.html",229,0
1226,下午如何，这里可不可以加兄弟们,01-12 12:24,"https://guba.eastmoney.com/news,300540,995302288.html",263,1
1227,创业板还能买吗？券商首席来解读！,01-12 11:15,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20210112111508097379550,45478,0
1228,反应了创业板的资金现在是如此萧条！！！！,01-12 10:30,"https://guba.eastmoney.com/news,300540,995236761.html",338,1
1229,目标位11.23，只管看着不买,01-11 09:46,"https://guba.eastmoney.com/news,300540,995108918.html",293,1
1230,这个垃圾跌得稀里哗啦了，亏了将近三万走了,01-11 07:14,"https://guba.eastmoney.com/news,300540,995073368.html",255,0
1231,赵同学今又买了吗？还能跌几块钱，,01-11 06:47,"https://guba.eastmoney.com/news,300540,995068247.html",370,3
1232,退市吧！啥也不是,01-11 06:38,"https://guba.eastmoney.com/news,300540,995066654.html",194,0
1233,[想一下]跌的差不多了，可以往上爬了,01-11 06:26,"https://guba.eastmoney.com/news,300540,995064461.html",210,0
1234,深冷股份：主力资金净流入46.28万元，净占比1.15%（01-11）,01-11 03:43,"https://guba.eastmoney.com/news,300540,995019563.html",593,0
1235,各位还有脾气吗[大笑][大笑][大笑],01-11 03:02,"https://guba.eastmoney.com/news,300540,995000122.html",225,0
1236,再跌点跌到12以下我全仓梭哈,01-11 03:01,"https://guba.eastmoney.com/news,300540,994999190.html",262,2
1237,我根本没有想反弹，我只希望止跌横盘吧，好吗？横盘久了就会有资金进来了。,01-11 02:17,"https://guba.eastmoney.com/news,300540,994967115.html",268,1
1238,没办法！公司已到极端疯狂无耻地步,01-11 01:43,"https://guba.eastmoney.com/news,300540,994939326.html",211,0
1239,肯定破新低，触底无量，今天不破明天必破,01-11 01:38,"https://guba.eastmoney.com/news,300540,994935833.html",290,2
1240,这帮还以为到底了！没资金运作，估计奔着个位数去了！从20多到19，18，16,01-11 01:28,"https://guba.eastmoney.com/news,300540,994927338.html",286,1
1241,骂吧，再骂就跌停给你看,01-11 01:24,"https://guba.eastmoney.com/news,300540,994924253.html",370,2
1242,好冷啊,01-11 01:18,"https://guba.eastmoney.com/news,300540,994919890.html",265,0
1243,重磅！2020年中国及31省市加氢站行业相关政策汇总及解读(全)陈慧2021-0,01-11 01:02,"https://guba.eastmoney.com/news,300540,994910500.html",548,2
1244,很多省市都加快建设加氢站,01-11 01:01,"https://guba.eastmoney.com/news,300540,994909869.html",386,6
1245,下午跌停啊，11我来买点,01-11 12:31,"https://guba.eastmoney.com/news,300540,994902086.html",181,0
1246,250日线都上不去，[滴汗]没救了,01-11 12:02,"https://guba.eastmoney.com/news,300540,994893534.html",202,0
1247,回来看看，这几月深冷调的在3000多只下跌小票回档里算中等吧,01-11 11:15,"https://guba.eastmoney.com/news,300540,994866635.html",315,0
1248,这个股就是典型的垃圾股嘛，大家还在这里这能源那能源自己看看身边有没有什么氢气能源,01-11 11:09,"https://guba.eastmoney.com/news,300540,994861227.html",348,0
1249,败类公司就一心吸散血筹！,01-11 11:03,"https://guba.eastmoney.com/news,300540,994856469.html",207,0
1250,深冷公司血淋淋真是有多无耻就多无耻,01-11 11:00,"https://guba.eastmoney.com/news,300540,994854382.html",200,0
1251,氢能和风能才足真正的无碳能源，市场和高层最终都会醒悟过来的,01-11 10:52,"https://guba.eastmoney.com/news,300540,994847474.html",350,4
1252,估计专家是新手，成本价太高，一直打压，会在股场生存的老手，是与散户共赢。,01-11 10:47,"https://guba.eastmoney.com/news,300540,994843686.html",252,0
1253,庄家不要拉，我的年终奖快到了，给点机会,01-11 10:47,"https://guba.eastmoney.com/news,300540,994843422.html",225,0
1254,退市吧,01-11 10:38,"https://guba.eastmoney.com/news,300540,994835938.html",206,0
1255,没见过那么垃圾的股票，退市吧,01-11 10:35,"https://guba.eastmoney.com/news,300540,994832496.html",193,0
1256,是生是死看着一把,01-11 10:05,"https://guba.eastmoney.com/news,300540,994804803.html",422,5
1257,真的是极品，你不死都没用,01-11 09:56,"https://guba.eastmoney.com/news,300540,994795330.html",237,0
1258,模拟盘试水的我要割了绿的看着不爽，,01-10 05:07,"https://guba.eastmoney.com/news,300540,994698684.html",281,0
1259,深冷股份主力资金连续3周净流出合计2488.98万元,01-10 04:28,"https://guba.eastmoney.com/news,300540,994695405.html",545,0
1260,看,01-10 11:04,"https://guba.eastmoney.com/news,300540,994663878.html",379,0
1261,还不动？天然气期货都涨爆啦！～,01-08 07:41,"https://guba.eastmoney.com/news,300540,994487151.html",279,0
1262,深冷股份：主力资金净流出171.26万元，净占比-3.59%（01-08）,01-08 03:43,"https://guba.eastmoney.com/news,300540,994435483.html",561,0
1263,这玩意儿很简单，不要去碰就可以了，下周还得跌，放弃了。今天上午在跌9个跌进了半仓,01-08 03:36,"https://guba.eastmoney.com/news,300540,994432548.html",367,2
1264,无底洞[大笑][大笑][大笑],01-08 03:09,"https://guba.eastmoney.com/news,300540,994422076.html",267,0
1265,狗r的，这股真的没救了，连个反弹都没，别人涨你跌，别人跌你跌的更多。真姓跌,01-08 02:59,"https://guba.eastmoney.com/news,300540,994416077.html",222,0
1266,让人失望的股票,01-08 02:48,"https://guba.eastmoney.com/news,300540,994408237.html",219,0
1267,绿毛龟，红了不舒服，就得一直绿着，主力庄家家人头顶也是绿油油的。,01-08 02:42,"https://guba.eastmoney.com/news,300540,994403795.html",227,0
1268,墨迹啊,01-08 02:36,"https://guba.eastmoney.com/news,300540,994399555.html",246,0
1269,主力流出股价不跌反涨，这唱的哪出戏？,01-08 01:10,"https://guba.eastmoney.com/news,300540,994344958.html",355,2
1270,利大笑说推荐人来买了，估计要变成杀猪盘了，这货就是托,01-08 11:24,"https://guba.eastmoney.com/news,300540,994310285.html",298,0
1271,深冷恶庄无低线，恶意砸盘，反弹了就清仓了不和他玩了,01-08 10:56,"https://guba.eastmoney.com/news,300540,994290992.html",366,0
1272,恶心，黑心脏这样贪得无厌你真是臭不可闻,01-08 10:56,"https://guba.eastmoney.com/news,300540,994290665.html",261,0
1273,毫无底线，黑心庄你家心脏都是黑阴影的！,01-08 10:34,"https://guba.eastmoney.com/news,300540,994273563.html",294,0
1274,早上叫朋友们抄底了、他们成本比我低，真羡慕他们啊！太爽了！,01-08 10:34,"https://guba.eastmoney.com/news,300540,994272660.html",511,5
1275,迪森，厚普一个都比不过，还有半仓随便吧，看走眼,01-08 10:21,"https://guba.eastmoney.com/news,300540,994261352.html",251,0
1276,满仓了，很热，大汗,01-08 10:10,"https://guba.eastmoney.com/news,300540,994251335.html",426,5
1277,你要退市么,01-08 09:58,"https://guba.eastmoney.com/news,300540,994238006.html",249,0
1278,深冷燃料电池即将启动,01-08 09:45,"https://guba.eastmoney.com/news,300540,994222888.html",256,0
1279,这一波操作漂亮,01-08 09:43,"https://guba.eastmoney.com/news,300540,994220696.html",253,0
1280,没有最低，只有更低,01-08 09:42,"https://guba.eastmoney.com/news,300540,994221249.html",253,0
1281,终于跌下来了15，有买的吗，赵同学,01-08 09:42,"https://guba.eastmoney.com/news,300540,994219043.html",333,2
1282,吧,01-08 09:36,"https://guba.eastmoney.com/news,300540,994212474.html",253,0
1283,去你大爷！,01-08 09:35,"https://guba.eastmoney.com/news,300540,994210568.html",223,0
1284,一句mmb说不出口。。[微笑],01-08 09:33,"https://guba.eastmoney.com/news,300540,994208227.html",270,0
1285,[想一下]美股氢能源股普拉格能源6个月涨1000%，翻了10倍,01-07 08:23,"https://guba.eastmoney.com/news,300540,994095899.html",393,2
1286,[呲牙]跌了快50%了，深冷股份适合持久战,01-07 06:07,"https://guba.eastmoney.com/news,300540,994064326.html",362,2
1287,老子准备16块满仓干了,01-07 04:54,"https://guba.eastmoney.com/news,300540,994045249.html",278,1
1288,筒子们，我准备跌到十六块满仓干进去，坐等翻倍，让我们拭目以待,01-07 04:41,"https://guba.eastmoney.com/news,300540,994041243.html",284,2
1289,不仅仅是有点冷，跌的还有点惨呢。,01-07 04:20,"https://guba.eastmoney.com/news,300540,994035169.html",325,3
1290,深冷股份：主力资金净流出467.82万元，净占比-5.09%（01-07）,01-07 03:42,"https://guba.eastmoney.com/news,300540,994017282.html",536,0
1291,昨天买今天就是,01-07 03:07,"https://guba.eastmoney.com/news,300540,993997937.html",213,0
1292,，28.43追的涨停！马上给我亏完了。,01-07 02:58,"https://guba.eastmoney.com/news,300540,993988544.html",259,1
1293,今天的成交量比前些天多了一半了快,01-07 02:26,"https://guba.eastmoney.com/news,300540,993959055.html",249,0
1294,那个16.7挂那么大单，被吃了，是不是很爽,01-07 01:39,"https://guba.eastmoney.com/news,300540,993913377.html",223,0
1295,那个16.7挂那么大单，被吃了，是不是很爽,01-07 01:39,"https://guba.eastmoney.com/news,300540,993913359.html",266,0
1296,着急投胎买棺材,01-07 01:37,"https://guba.eastmoney.com/news,300540,993912249.html",229,0
1297,乌龙指吧,01-07 01:36,"https://guba.eastmoney.com/news,300540,993910798.html",215,0
1298,跌停吧！正好补补仓,01-07 01:36,"https://guba.eastmoney.com/news,300540,993911034.html",167,0
1299,主力你在搞笑吗？左手倒右手啊,01-07 01:36,"https://guba.eastmoney.com/news,300540,993910602.html",246,0
