,titles,times,links
1826,上证50都涨停了。主力还在想着怎么吸筹,07-06 02:53,"https://guba.eastmoney.com/news,000753,943816200.html"
1827,亲朋好友和兄弟部队全部山元以下买入漳州发展000753,07-06 02:28,"https://guba.eastmoney.com/news,000753,943794244.html"
1828,有效突破3.05漳州才有希望，可以走的就走！,07-06 01:54,"https://guba.eastmoney.com/news,000753,943765760.html"
1829,脏粥僵尸，脏粥垃圾,07-06 11:39,"https://guba.eastmoney.com/news,000753,943697964.html"
1830,我已经很久不想说话了你们快点卖给主力嘛！！！！求求你们了！！！！不然别个不会拉我,07-06 11:01,"https://guba.eastmoney.com/news,000753,943669963.html"
1831,我已经很久不想说话了你们快点卖给主力嘛！！！！求求你们了！！！！不然别个不会拉我,07-06 11:00,"https://guba.eastmoney.com/news,000753,943669352.html"
1832,这个票怎么就赶不上平潭发展呢？条件比平潭发展好的太多了。,07-06 10:11,"https://guba.eastmoney.com/news,000753,943626947.html"
1833,3.03那个是什么原因的大缺口？一直都不敢上,07-06 10:09,"https://guba.eastmoney.com/news,000753,943625445.html"
1834,牛市会消灭2元股,07-06 10:04,"https://guba.eastmoney.com/news,000753,943620212.html"
1835,走走走不留念！下来在买,07-06 09:54,"https://guba.eastmoney.com/news,000753,943610198.html"
1836,不是发展是缩头乌龟,07-06 09:22,"https://guba.eastmoney.com/news,000753,943581905.html"
1837,如果一个上市公司的市值不跟高管层工资，奖金挂靠，很多的上市公司股票就会被一些小机,07-04 08:37,"https://guba.eastmoney.com/news,000753,943397552.html"
1838,顺天则昌逆天则亡。,07-03 02:36,"https://guba.eastmoney.com/news,000753,943258366.html"
1839,遇见温神了,07-03 02:36,"https://guba.eastmoney.com/news,000753,943258900.html"
1840,挂单已倒挂！2.90必破！还是大势所趋！人心所向！,07-03 02:32,"https://guba.eastmoney.com/news,000753,943254915.html"
1841,难得2.90多边淡判！期望结局美满！,07-03 02:29,"https://guba.eastmoney.com/news,000753,943252483.html"
1842,2.90再卖2000手！大发了！,07-03 02:26,"https://guba.eastmoney.com/news,000753,943250262.html"
1843,要是过2.9了！想低价买回就难多了！都不知何时低啦！,07-03 02:24,"https://guba.eastmoney.com/news,000753,943248909.html"
1844,还好！还没过2.90！真给面子！,07-03 02:23,"https://guba.eastmoney.com/news,000753,943247532.html"
1845,比水洗还干净！,07-03 02:07,"https://guba.eastmoney.com/news,000753,943236166.html"
1846,错过一波大行情！就象做了一场白日梦！过后无痕！,07-03 02:05,"https://guba.eastmoney.com/news,000753,943235232.html"
1847,免费讨论操作手法！,07-03 01:49,"https://guba.eastmoney.com/news,000753,943222508.html"
1848,好好发展，涨到6元,07-03 01:41,"https://guba.eastmoney.com/news,000753,943216136.html"
1849,担保有风险，投资脏粥垃圾须谨慎,07-03 01:39,"https://guba.eastmoney.com/news,000753,943214993.html"
1850,漳州何是能向上发展,07-03 10:54,"https://guba.eastmoney.com/news,000753,943141419.html"
1851,漳州发展 有毒吧,07-03 10:28,"https://guba.eastmoney.com/news,000753,943119575.html"
1852,和平潭发展是一样的货色,07-03 10:09,"https://guba.eastmoney.com/news,000753,943100549.html"
1853,脏粥垃圾[大笑],07-03 09:39,"https://guba.eastmoney.com/news,000753,943069281.html"
1854,我挂2.95能走就走一波,07-03 09:31,"https://guba.eastmoney.com/news,000753,943063200.html"
1855,厦门港务昨天启动这货今天应有动作。,07-03 09:23,"https://guba.eastmoney.com/news,000753,943059200.html"
1856,洞庭湖钓鱼者889907-0222:47股吧网页版关注福建省行政辖区9个地级市福,07-03 12:27,"https://guba.eastmoney.com/news,000753,943016666.html"
1857,徐开东那么看好漳州发展？！！！不断加仓啊,07-02 03:58,"https://guba.eastmoney.com/news,000753,942889915.html"
1858,高价增发积极，担保并承担责任积极，国有资产严重贬值不影响高薪,07-02 03:16,"https://guba.eastmoney.com/news,000753,942877606.html"
1859,2.88你还买？这是要涨停的节奏！,07-02 02:17,"https://guba.eastmoney.com/news,000753,942833960.html"
1860,低价你不买！偏买最高价！唯有庄家敢如此！,07-02 02:11,"https://guba.eastmoney.com/news,000753,942829841.html"
1861,2.88最高价！卖了不后悔！,07-02 02:09,"https://guba.eastmoney.com/news,000753,942828335.html"
1862,虽有心动不行动！庄家大局白布控！,07-02 01:23,"https://guba.eastmoney.com/news,000753,942794108.html"
1863,行情虽好成交少！个个都是鬼精怪！,07-02 01:22,"https://guba.eastmoney.com/news,000753,942792853.html"
1864,有价无市！机会白给！,07-02 01:20,"https://guba.eastmoney.com/news,000753,942791214.html"
1865,3.88机会在！可惜大胆者少！,07-02 01:19,"https://guba.eastmoney.com/news,000753,942790536.html"
1866,现在才急买筹码！晚了点啦！早不听我讲！,07-02 01:16,"https://guba.eastmoney.com/news,000753,942788561.html"
1867,2.88挂卖单！轮换撤单骗筹码！,07-02 01:14,"https://guba.eastmoney.com/news,000753,942787578.html"
1868,明天周末！回落2.83再买回！,07-02 01:05,"https://guba.eastmoney.com/news,000753,942781168.html"
1869,2.83买的2.86卖2000手！2.88全卖了！,07-02 01:03,"https://guba.eastmoney.com/news,000753,942780270.html"
1870,冲过2.9！不信你不跟我走！让你跟我一起上3去！,07-02 11:12,"https://guba.eastmoney.com/news,000753,942741644.html"
1871,庄家不敢冲2.9！先出来又对了！,07-02 10:36,"https://guba.eastmoney.com/news,000753,942713248.html"
1872,烂骨头,07-02 10:25,"https://guba.eastmoney.com/news,000753,942704494.html"
1873,福建自贸区概念龙头厦门港务瞬间涨停。带动整个板块龙头冲击涨停，漳州发展跟上龙一。,07-02 10:21,"https://guba.eastmoney.com/news,000753,942701173.html"
1874,漳州发展丢人现眼,07-02 10:14,"https://guba.eastmoney.com/news,000753,942695318.html"
1875,全靠卖了3.86！不然难决择！,07-02 10:07,"https://guba.eastmoney.com/news,000753,942688489.html"
1876,庄家不怕众人卖！赚点小钱还会买！庄家精怪！,07-02 10:05,"https://guba.eastmoney.com/news,000753,942687149.html"
1877,2.88人多卖！2.90上不得！,07-02 10:04,"https://guba.eastmoney.com/news,000753,942685583.html"
1878,冲2.9太难！别冒险！,07-02 10:02,"https://guba.eastmoney.com/news,000753,942683517.html"
1879,快！2.86还可卖2000手！别等了！,07-02 10:00,"https://guba.eastmoney.com/news,000753,942682583.html"
1880,2.86成功卖出2000手！哈哈！,07-02 09:59,"https://guba.eastmoney.com/news,000753,942681459.html"
1881,据说中报不错，坚定持有！,07-02 09:59,"https://guba.eastmoney.com/news,000753,942681523.html"
1882,一分钱玩一天,07-02 09:53,"https://guba.eastmoney.com/news,000753,942676097.html"
1883,可上茅台揽月，可下漳州发展捉鳖,07-02 09:49,"https://guba.eastmoney.com/news,000753,942671762.html"
1884,同样是发展，平潭发展好太多,07-02 08:50,"https://guba.eastmoney.com/news,000753,942643596.html"
1885,今天早上2.83元卖了在2.61元换了平潭发展，我看还可以，平潭发展的换手率以较,07-01 09:05,"https://guba.eastmoney.com/news,000753,942582150.html"
1886,严重滞涨，越跌越买！,07-01 06:06,"https://guba.eastmoney.com/news,000753,942552518.html"
1887,2.88不冲一下？还怎么坐庄？,07-01 02:44,"https://guba.eastmoney.com/news,000753,942494704.html"
1888,压力位在3元附近赶紧买，2.95卖！,07-01 02:30,"https://guba.eastmoney.com/news,000753,942485781.html"
1889,已上3000点！上3正事不可误！,07-01 01:35,"https://guba.eastmoney.com/news,000753,942445997.html"
1890,今天不要涨停！上2.96就行了！留给明天冲上3！大干一场齐欢唱！,07-01 01:32,"https://guba.eastmoney.com/news,000753,942444785.html"
1891,我的推荐2.83！正在买单！明天继续上涨！,07-01 01:16,"https://guba.eastmoney.com/news,000753,942431491.html"
1892,推荐000753！因为明天还会涨！,07-01 01:06,"https://guba.eastmoney.com/news,000753,942424485.html"
1893,福建垃圾股,07-01 01:05,"https://guba.eastmoney.com/news,000753,942424305.html"
1894,三无。。股,07-01 11:26,"https://guba.eastmoney.com/news,000753,942393842.html"
1895,估计大盘到5000 你才会有所反应,07-01 10:38,"https://guba.eastmoney.com/news,000753,942353530.html"
1896,低价股已经被市场抛弃了,07-01 09:57,"https://guba.eastmoney.com/news,000753,942315367.html"
1897,脏粥罚斩，僵尸股,07-01 09:45,"https://guba.eastmoney.com/news,000753,942304147.html"
1898,哪有什么庄，一分钱玩几个月。地方公司。没人管的,06-30 05:34,"https://guba.eastmoney.com/news,000753,942178357.html"
1899,为什么脏州发展不发展？脏州发展真垃圾！小散能否万众一心？死捂着！让庄家自杀自擂！,06-30 05:15,"https://guba.eastmoney.com/news,000753,942174467.html"
1900,你争气点，行不？,06-30 01:55,"https://guba.eastmoney.com/news,000753,942097257.html"
1901,3分钱玩一天,06-30 01:10,"https://guba.eastmoney.com/news,000753,942065726.html"
1902,漳州发展 你是怎么了,06-30 10:43,"https://guba.eastmoney.com/news,000753,942010322.html"
1903,放量上，再缩量，过不过顶看二样，上冲角度要更陡，单笔买量更要强，尢,06-29 11:24,"https://guba.eastmoney.com/news,000753,941905015.html"
1904,收购水仙牌风油精,06-29 10:06,"https://guba.eastmoney.com/news,000753,941892480.html"
1905,骗子只能骗一次，5.56元市值砸到2.80元,06-29 02:36,"https://guba.eastmoney.com/news,000753,941795475.html"
1906,庄家被套2.83！当庄太为难！,06-29 02:25,"https://guba.eastmoney.com/news,000753,941788949.html"
1907,谁有本事都赚钱！看热闹的闹心！参战的纠心！谁在开心？,06-29 02:23,"https://guba.eastmoney.com/news,000753,941787504.html"
1908,ST在长！盈利的在跌！庄家在抢钱！,06-29 02:20,"https://guba.eastmoney.com/news,000753,941786131.html"
1909,而且不出三天！直下2.63！,06-29 02:19,"https://guba.eastmoney.com/news,000753,941784996.html"
1910,庄家不管！下跌2.63！,06-29 02:17,"https://guba.eastmoney.com/news,000753,941784189.html"
1911,已被庄家抛弃！将至2.63！,06-29 02:16,"https://guba.eastmoney.com/news,000753,941783334.html"
1912,当头打压人吓人！多少豪杰变熊人！兵熊熊一个！庄熊熊半年！,06-29 11:13,"https://guba.eastmoney.com/news,000753,941715844.html"
1913,今天还大跌！终于2.82卖对了！坐收差价吧！,06-29 11:08,"https://guba.eastmoney.com/news,000753,941712808.html"
1914,2.84只要买进！就将你套死！看谁敢买？,06-29 10:21,"https://guba.eastmoney.com/news,000753,941683213.html"
1915,钱进股市只需一冲动！赚钱到手还会进陷阱！,06-29 10:10,"https://guba.eastmoney.com/news,000753,941675732.html"
1916,盈利三分惹人醉！跳进陷阱别想出！进了不让出！,06-29 10:01,"https://guba.eastmoney.com/news,000753,941668114.html"
1917,全靠2.82卖一半！不用当心再下2.63了！,06-29 09:59,"https://guba.eastmoney.com/news,000753,941666625.html"
1918,好股不怕跌！上涨三成有戏！,06-29 09:39,"https://guba.eastmoney.com/news,000753,941650207.html"
1919,今天秀肌肉！明天收粉丝！,06-29 09:37,"https://guba.eastmoney.com/news,000753,941648791.html"
1920,今天好股闪亮登场！,06-29 09:36,"https://guba.eastmoney.com/news,000753,941647763.html"
1921,今天红豆沙！,06-29 09:35,"https://guba.eastmoney.com/news,000753,941646424.html"
1922,今天咋了？,06-29 09:22,"https://guba.eastmoney.com/news,000753,941639502.html"
1923,不知道贵公司生物研究到哪个阶段了？,06-25 11:57,"https://guba.eastmoney.com/news,000753,941333551.html"
1924,漳州发展25年，国有资产年年大幅贬值,06-24 05:15,"https://guba.eastmoney.com/news,000753,941242888.html"
1925,这庄盯着我的那几万股哪，我还没卖他就不涨，我现在就卖了。涨。,06-24 02:53,"https://guba.eastmoney.com/news,000753,941206444.html"
1926,吃错了！该吃别的才对！,06-24 02:49,"https://guba.eastmoney.com/news,000753,941204066.html"
1927,真好笑！看谁更坚定？,06-24 02:45,"https://guba.eastmoney.com/news,000753,941200872.html"
1928,不信庄家神算！我清仓后就涨停！决不容许！,06-24 02:44,"https://guba.eastmoney.com/news,000753,941199784.html"
1929,庄家放假不上斑！别想跟庄干一仗！,06-24 02:38,"https://guba.eastmoney.com/news,000753,941195790.html"
1930,2.84清仓！不跟庄家玩了！,06-24 02:36,"https://guba.eastmoney.com/news,000753,941194485.html"
1931,稳如泰山！,06-24 10:33,"https://guba.eastmoney.com/news,000753,941071138.html"
1932,反弹！反弹！,06-24 10:05,"https://guba.eastmoney.com/news,000753,941048930.html"
1933,我不信大家都是！卖了盈利上涨股去买亏损下跌股！不会太久！必大反弹！,06-24 10:01,"https://guba.eastmoney.com/news,000753,941043804.html"
1934,如今涨停！放量几何？,06-24 09:56,"https://guba.eastmoney.com/news,000753,941038992.html"
1935,对漳州发展来说，昨天就是天量了。,06-24 07:37,"https://guba.eastmoney.com/news,000753,940990271.html"
1936,漳州发展20多年，国有资产严重贬值,06-24 06:50,"https://guba.eastmoney.com/news,000753,940985825.html"
1937,牛市已到，我与主力共进退，不见最高点不撤退,06-23 10:03,"https://guba.eastmoney.com/news,000753,940949338.html"
1938,想过节套现？,06-23 06:46,"https://guba.eastmoney.com/news,000753,940912964.html"
1939,走出了2800亿的感觉,06-23 06:06,"https://guba.eastmoney.com/news,000753,940906799.html"
1940,打死不过2.89！过了就控不了盘啦！,06-23 02:43,"https://guba.eastmoney.com/news,000753,940847889.html"
1941,难道是新庄来抢筹？优质要优价了？,06-23 02:43,"https://guba.eastmoney.com/news,000753,940846711.html"
1942,2.85已卖光！笑看庄家死守盘！收2.83！,06-23 02:30,"https://guba.eastmoney.com/news,000753,940838003.html"
1943,2.85全清仓！不敢想象冲上3！失望至极！,06-23 02:28,"https://guba.eastmoney.com/news,000753,940835901.html"
1944,庄家玩心计！我只看现实！,06-23 01:25,"https://guba.eastmoney.com/news,000753,940792490.html"
1945,我滴乖乖，走出了中石油的味道，是不是太把自己当回事了好困惑,06-23 01:22,"https://guba.eastmoney.com/news,000753,940790842.html"
1946,苦练上3好本领！2.86下大本！,06-23 01:21,"https://guba.eastmoney.com/news,000753,940790805.html"
1947,没有上3大本事！不敢加仓2.88！,06-23 01:19,"https://guba.eastmoney.com/news,000753,940789544.html"
1948,热烈庆祝！站稳2.86！,06-23 01:18,"https://guba.eastmoney.com/news,000753,940788443.html"
1949,坚持利益投资！静等上3赚点钱！,06-23 01:17,"https://guba.eastmoney.com/news,000753,940787502.html"
1950,2.87怕死的赶紧出！洗洗干净！坚决上3做大事！,06-23 01:10,"https://guba.eastmoney.com/news,000753,940783567.html"
1951,2.88大买大发！怎么有那么大卖单？,06-23 01:08,"https://guba.eastmoney.com/news,000753,940782508.html"
1952,如上2.9！上涨不停步！,06-23 01:07,"https://guba.eastmoney.com/news,000753,940781858.html"
1953,跟三块比！已在黄金分割线价位！加半仓稳赚！,06-23 10:03,"https://guba.eastmoney.com/news,000753,940691731.html"
1954,一季度都盈利！还有什么可顾虑的！别贪就能赚！,06-23 10:01,"https://guba.eastmoney.com/news,000753,940690397.html"
1955,能有三分利！可助九分胆！2.81快加仓！半仓观望！,06-23 10:00,"https://guba.eastmoney.com/news,000753,940688965.html"
1956,想要收获大！2.81先半仓！该进就进！,06-23 09:59,"https://guba.eastmoney.com/news,000753,940687621.html"
1957,2.81被抢买！空头白忙别人收！,06-23 09:58,"https://guba.eastmoney.com/news,000753,940686198.html"
1958,2.81可半仓建仓了！大家跟进做差价！,06-23 09:55,"https://guba.eastmoney.com/news,000753,940684275.html"
1959,每股收益三分多！应在三块几！,06-23 09:54,"https://guba.eastmoney.com/news,000753,940682947.html"
1960,2.8还不坚守？庄家干什么吃的？,06-23 09:53,"https://guba.eastmoney.com/news,000753,940681721.html"
1961,上市20多年，股价才2.8元，国有资产严重流失,06-22 10:09,"https://guba.eastmoney.com/news,000753,940600980.html"
1962,我滴乖乖，走出了中国银行的感觉，是不是太把自己当回事了[好困惑],06-22 06:51,"https://guba.eastmoney.com/news,000753,940566960.html"
1963,必到1块去走一下，现在高危价位，别参与,06-22 02:44,"https://guba.eastmoney.com/news,000753,940508828.html"
1964,历史总是相同上演，担保违规，连续跌停，st暂停上市，面临退市，资产注入，重组上市,06-22 02:41,"https://guba.eastmoney.com/news,000753,940506811.html"
1965,红利什么时候发？,06-22 09:19,"https://guba.eastmoney.com/news,000753,940329250.html"
1966,漳州发展拟为参股公司兆发地产提供不超1.8亿元担保,06-21 09:13,"https://guba.eastmoney.com/news,000753,940286169.html"
1967,这LJ股我用模拟资金都玩不过你[亏大了],06-19 09:54,"https://guba.eastmoney.com/news,000753,940109845.html"
1968,漳州发展:第七届董事会2020年第四次临时会议决议公告,06-19 05:50,"https://guba.eastmoney.com/news,000753,940073761.html"
1969,漳州发展:关于召开2020年第二次临时股东大会的通知,06-19 05:48,"https://guba.eastmoney.com/news,000753,940073760.html"
1970,漳州发展:关于为参股公司福建兆发房地产有限公司提供担保额度的公告,06-19 05:48,"https://guba.eastmoney.com/news,000753,940073732.html"
1971,走啦清仓,06-19 02:39,"https://guba.eastmoney.com/news,000753,940016004.html"
1972,"LJ, 今天能涨2分不？",06-19 01:38,"https://guba.eastmoney.com/news,000753,939967616.html"
1973,家电、汽车板块再迎大利好！发展改革委透露了这些大事家电、汽车板块再迎利好！刚刚，,06-19 01:21,"https://guba.eastmoney.com/news,000753,939954229.html"
1974,周期股涨了，你这30E不到的小盘也不涨吗？走的跟工商银行一样。。。,06-18 11:52,"https://guba.eastmoney.com/news,000753,939771960.html"
1975,28亿的市值走出2800亿的气势[赞][赞],06-18 11:22,"https://guba.eastmoney.com/news,000753,939768953.html"
1976,搞那么多担保别整个违规担保直接ST退市,06-18 10:33,"https://guba.eastmoney.com/news,000753,939762259.html"
1977,垃圾,06-18 02:58,"https://guba.eastmoney.com/news,000753,939672270.html"
1978,上方的大缺口打算何时补？,06-18 02:31,"https://guba.eastmoney.com/news,000753,939653498.html"
1979,比工行走的还心电图,06-18 12:03,"https://guba.eastmoney.com/news,000753,939585264.html"
1980,主力出货明显，抓紧卖，我今年赚够多了，死等你年报,06-18 08:20,"https://guba.eastmoney.com/news,000753,939459240.html"
1981,国企董事长好当。不管企业死活。劳一把就走。亏也自己不用赔钱。,06-17 02:44,"https://guba.eastmoney.com/news,000753,939320079.html"
1982,这股票只是来搞笑的吗,06-17 02:40,"https://guba.eastmoney.com/news,000753,939316494.html"
1983,拉涨停板[鼓掌][胜利][牛][赚大了][财力][献花],06-17 11:16,"https://guba.eastmoney.com/news,000753,939224675.html"
1984,对话华宝证券研究所所长杨宇：下半年预计仍是高波动市，这类基金产品值得重点关注！,06-17 10:26,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20200617102658269924560
1985,垃圾,06-17 10:04,"https://guba.eastmoney.com/news,000753,939168226.html"
1986,两个多点利润开始了[胜利][胜利][胜利],06-17 10:00,"https://guba.eastmoney.com/news,000753,939164987.html"
1987,徐kd看中的就这么垃圾？,06-17 09:47,"https://guba.eastmoney.com/news,000753,939152728.html"
1988,玩这个票很简单的，只要平潭发展一涨他也会跟着涨点，跑一下短线吃点肉可以的,06-17 09:28,"https://guba.eastmoney.com/news,000753,939138474.html"
1989,今天过不了3，娘嬉皮我也不要你了,06-17 08:19,"https://guba.eastmoney.com/news,000753,939122651.html"
1990,这垃圾，竟然有这么多人玩，无药可救了,06-17 12:13,"https://guba.eastmoney.com/news,000753,939094805.html"
1991,动不动就连带责任担保什么意思。,06-16 07:33,"https://guba.eastmoney.com/news,000753,939048772.html"
1992,漳州发展:关于为子公司提供担保的公告,06-16 05:24,"https://guba.eastmoney.com/news,000753,939028240.html"
1993,狗热的守半年成交一次[鼓掌],06-16 04:06,"https://guba.eastmoney.com/news,000753,939013013.html"
1994,出息了,06-16 02:56,"https://guba.eastmoney.com/news,000753,938991117.html"
1995,你这个C货,06-16 02:47,"https://guba.eastmoney.com/news,000753,938984551.html"
1996,稳如老狗[鼓掌],06-16 02:18,"https://guba.eastmoney.com/news,000753,938964999.html"
1997,老二加油……,06-16 11:10,"https://guba.eastmoney.com/news,000753,938880411.html"
1998,垃圾股，盈利9分，卖了,06-16 11:00,"https://guba.eastmoney.com/news,000753,938873376.html"
1999,要卖的赶紧卖，要买的别跟人家抢筹码！,06-16 10:41,"https://guba.eastmoney.com/news,000753,938859608.html"
2000,上个3这么难,06-16 10:31,"https://guba.eastmoney.com/news,000753,938852128.html"
2001,脏粥烂骨，速速清仓,06-16 10:14,"https://guba.eastmoney.com/news,000753,938838747.html"
2002,明日个股精选漳州发展（000753）基本面：公司以稳健发展为中心，在运营好旗下水,06-16 12:28,"https://guba.eastmoney.com/news,000753,938756824.html"
2003,这么便宜上三会难吗？,06-15 10:09,"https://guba.eastmoney.com/news,000753,938740153.html"
2004,希望你能够持续，慢慢的把人气引过来！,06-15 09:33,"https://guba.eastmoney.com/news,000753,938733016.html"
2005,今天好稳！！！！给主力一个大赞看你今年年报！！！,06-15 04:27,"https://guba.eastmoney.com/news,000753,938679736.html"
2006,对话华宝证券研究所所长杨宇：下半年预计还会是高波动市，这类基金产品值得重点关注！,06-15 04:26,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20200615162632624610240
2007,稳如泰山，后市看涨！,06-15 02:57,"https://guba.eastmoney.com/news,000753,938651354.html"
2008,"福建自贸区+创投概念股，底部横盘半年,放量突破或将复制凯撒文化",06-15 02:40,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20200615144040557716530
2009,都来猜猜这周能突破3元吗,06-15 02:25,"https://guba.eastmoney.com/news,000753,938628564.html"
2010,过了301我就来,06-15 01:58,"https://guba.eastmoney.com/news,000753,938610800.html"
2011,2.91想要不敢要！2.93能上也不上！,06-15 01:27,"https://guba.eastmoney.com/news,000753,938590507.html"
2012,目标价6.5元，你们看看。,06-15 01:04,"https://guba.eastmoney.com/news,000753,938577712.html"
2013,脏粥垃圾[大笑]快跑,06-15 11:30,"https://guba.eastmoney.com/news,000753,938555949.html"
2014,上方压力山大,06-15 10:04,"https://guba.eastmoney.com/news,000753,938497307.html"
2015,回调再入[胜利][胜利][胜利][胜利][胜利],06-15 10:03,"https://guba.eastmoney.com/news,000753,938497143.html"
2016,落袋为安利润达到预期,06-15 10:03,"https://guba.eastmoney.com/news,000753,938496933.html"
2017,基本面：募资17亿，分红2亿；无形资产5亿，ROE低,06-15 07:12,"https://guba.eastmoney.com/news,000753,938448639.html"
2018,夏章一体化规划出炉，翻三倍可期,06-14 03:26,"https://guba.eastmoney.com/news,000753,938393916.html"
2019,低调的汽车股,06-14 03:02,"https://guba.eastmoney.com/news,000753,938392251.html"
2020,注册制制度出来你这漳州会不会挂的很惨？,06-13 07:47,"https://guba.eastmoney.com/news,000753,938327997.html"
2021,每次成交量超过两个点都是高点,06-13 03:27,"https://guba.eastmoney.com/news,000753,938309566.html"
2022,漳州发展开始启动大牛市！,06-12 10:51,"https://guba.eastmoney.com/news,000753,938239147.html"
2023,公告还不出吗,06-12 09:44,"https://guba.eastmoney.com/news,000753,938227185.html"
2024,兄弟，你又拉了干嘛，我还没满仓[哭][哭][哭],06-12 03:22,"https://guba.eastmoney.com/news,000753,938161926.html"
2025,基本面：募资17亿，分红2亿；无形资产5亿，ROE低,06-12 03:13,"https://guba.eastmoney.com/news,000753,938158473.html"
2026,千万别最后十分冲上3！一天失算踏空半年白忙！,06-12 02:46,"https://guba.eastmoney.com/news,000753,938141769.html"
2027,庄家神操作！失算！失算！,06-12 02:45,"https://guba.eastmoney.com/news,000753,938140565.html"
2028,还以为涨停或上3！竟然会收2.83！大失所望！,06-12 02:44,"https://guba.eastmoney.com/news,000753,938139346.html"
2029,追涨悔一生！,06-12 02:44,"https://guba.eastmoney.com/news,000753,938139120.html"
2030,多方已弃权！2.88必破！,06-12 02:41,"https://guba.eastmoney.com/news,000753,938137937.html"
2031,压单太严重了。,06-12 02:25,"https://guba.eastmoney.com/news,000753,938126172.html"
2032,卖出才明智！坚守压力大！,06-12 02:23,"https://guba.eastmoney.com/news,000753,938125102.html"
2033,这个三块就是一个大坎，过不去呢,06-12 02:23,"https://guba.eastmoney.com/news,000753,938124916.html"
2034,大胆2.89卖！不然来不及！,06-12 02:22,"https://guba.eastmoney.com/news,000753,938123801.html"
2035,绝不可能涨停了！快卖了吧！不然受不了！压力太大！,06-12 02:20,"https://guba.eastmoney.com/news,000753,938122333.html"
2036,全靠2.9卖了！不然压力山大！,06-12 02:18,"https://guba.eastmoney.com/news,000753,938120816.html"
2037,今天不涨停，就是拉高出货了，明天就惨了！,06-12 02:10,"https://guba.eastmoney.com/news,000753,938114807.html"
2038,鸟毛， 今天还算可以，跟一半也得5个点吧,06-12 01:53,"https://guba.eastmoney.com/news,000753,938102104.html"
2039,漳州发展，没有任何好概念可以炒作。平潭发展，连续三天放量，今天涨停，是炒平潭岛离,06-12 01:42,"https://guba.eastmoney.com/news,000753,938094689.html"
2040,平潭发展，连续三天放量，今天涨停，是炒平潭岛离岛免税概念，今年5月，福建的中央委,06-12 01:41,"https://guba.eastmoney.com/news,000753,938093908.html"
2041,跑了，明天低开,06-12 01:09,"https://guba.eastmoney.com/news,000753,938074081.html"
2042,000753手握特斯拉销售许可证，加上漳州电商免税区政策，起飞吧！[加油][牛],06-12 12:48,"https://guba.eastmoney.com/news,000753,938068450.html"
2043,你们漳州还发展吗,06-12 12:11,"https://guba.eastmoney.com/news,000753,938061981.html"
2044,老二就是老二,06-12 11:45,"https://guba.eastmoney.com/news,000753,938056253.html"
2045,就看平潭下周会不会借这利好冲上周线的60日线2.94站上去一马平川，漳州发展也跟,06-12 11:37,"https://guba.eastmoney.com/news,000753,938053437.html"
2046,落伍平潭发展，漳州发展龙头不保！,06-12 11:18,"https://guba.eastmoney.com/news,000753,938043460.html"
2047,被周线暴打,06-12 11:16,"https://guba.eastmoney.com/news,000753,938042827.html"
2048,漳州垃圾,06-12 11:12,"https://guba.eastmoney.com/news,000753,938040322.html"
2049,中概股壳资源，市值27亿，盘小价低,06-12 10:42,"https://guba.eastmoney.com/news,000753,938020022.html"
2050,已锁定四个点的利润了[胜利][胜利][胜利],06-12 10:27,"https://guba.eastmoney.com/news,000753,938009848.html"
2051,加仓中,06-12 10:12,"https://guba.eastmoney.com/news,000753,937998947.html"
2052,基本面：募资17亿，分红2亿；无形资产5亿，ROE低。,06-12 07:53,"https://guba.eastmoney.com/news,000753,937937591.html"
2053,看到你们越买越多我就放心了,06-11 09:07,"https://guba.eastmoney.com/news,000753,937878092.html"
2054,平潭上来了，可以合并了,06-11 04:30,"https://guba.eastmoney.com/news,000753,937829232.html"
2055,洗洗睡。基本面太差，漳州没发展。除非对面回归！,06-11 04:09,"https://guba.eastmoney.com/news,000753,937824939.html"
2056,哈哈哈哈哈哈哈哈哈哈,06-11 03:44,"https://guba.eastmoney.com/news,000753,937819535.html"
2057,基本面：募资多分红少，无形资产5亿，净资产收益率1%,06-11 03:18,"https://guba.eastmoney.com/news,000753,937812421.html"
2058,就这熊样[大笑]国有资产贬值30亿，无责,06-11 02:45,"https://guba.eastmoney.com/news,000753,937794427.html"
2059,垃圾股,06-11 02:39,"https://guba.eastmoney.com/news,000753,937791354.html"
2060,操平潭为主，漳州有利可图介入操作,06-11 02:30,"https://guba.eastmoney.com/news,000753,937785322.html"
2061,二个点开始进了[胜利][胜利][胜利],06-11 02:28,"https://guba.eastmoney.com/news,000753,937783631.html"
2062,平潭亏损发展。漳州不发展了,06-11 11:19,"https://guba.eastmoney.com/news,000753,937694220.html"
2063,老大哥拉伸了，你赶紧的拉啊！,06-11 10:48,"https://guba.eastmoney.com/news,000753,937672387.html"
2064,平潭又低开高走了,06-11 10:46,"https://guba.eastmoney.com/news,000753,937671086.html"
2065,漳州不发展了，没前途。,06-11 10:33,"https://guba.eastmoney.com/news,000753,937661471.html"
2066,垃圾,06-10 05:18,"https://guba.eastmoney.com/news,000753,937491883.html"
2067,哟今天拉了这么多。。。。不是说好的砸盘我加仓么。。。。,06-10 05:12,"https://guba.eastmoney.com/news,000753,937490901.html"
